Year,Elevation,SCA
2000-02-01,100,0.00
2000-02-01,200,0.00
2000-02-01,300,0.00
2000-02-01,400,0.00
2000-02-01,500,0.00
2000-02-01,600,0.00
2000-02-01,700,0.00
2000-02-01,800,0.00
2000-02-01,900,0.00
2000-02-01,1000,0.00
2000-02-01,1100,0.00
2000-02-01,1200,0.00
2000-02-01,1300,0.00
2000-02-01,1400,0.00
2000-02-01,1500,0.00
2000-02-01,1600,0.00
2000-02-01,1700,0.00
2000-02-01,1800,0.00
2000-02-01,1900,0.00
2000-02-01,2000,0.00
2000-02-01,2100,0.00
2000-02-01,2200,0.00
2000-02-01,2300,0.01
2000-02-01,2400,0.02
2000-02-01,2500,0.03
2000-02-01,2600,0.21
2000-02-01,2700,0.24
2000-02-01,2800,0.85
2000-02-01,2900,1.38
2000-02-01,3000,2.21
2000-02-01,3100,4.20
2000-02-01,3200,6.45
2000-02-01,3300,7.24
2000-02-01,3400,9.15
2000-02-01,3500,13.30
2000-02-01,3600,18.15
2000-02-01,3700,22.91
2000-02-01,3800,29.50
2000-02-01,3900,37.53
2000-02-01,4000,46.45
2000-02-01,4100,52.09
2000-02-01,4200,61.98
2000-02-01,4300,66.55
2000-02-01,4400,67.90
2000-02-01,4500,82.56
2000-02-01,4600,89.55
2000-02-01,4700,91.97
2000-02-01,4800,89.75
2000-02-01,4900,86.65
2000-02-01,5000,96.86
2000-02-01,5100,98.47
2000-02-01,5200,96.95
2000-02-01,5300,88.00
2000-02-01,5400,100.00
2000-02-01,5500,86.72
2000-02-01,5600,85.62
2000-02-01,5700,84.24
2000-02-01,5800,64.22
2000-02-01,5900,100.00
2000-03-01,100,0.00
2000-03-01,200,0.00
2000-03-01,300,0.00
2000-03-01,400,0.00
2000-03-01,500,0.00
2000-03-01,600,0.00
2000-03-01,700,0.00
2000-03-01,800,0.00
2000-03-01,900,0.00
2000-03-01,1000,0.00
2000-03-01,1100,0.00
2000-03-01,1200,0.00
2000-03-01,1300,0.00
2000-03-01,1400,0.00
2000-03-01,1500,0.00
2000-03-01,1600,0.00
2000-03-01,1700,0.00
2000-03-01,1800,0.00
2000-03-01,1900,0.00
2000-03-01,2000,0.00
2000-03-01,2100,0.00
2000-03-01,2200,0.00
2000-03-01,2300,0.00
2000-03-01,2400,0.00
2000-03-01,2500,0.00
2000-03-01,2600,0.00
2000-03-01,2700,0.01
2000-03-01,2800,0.01
2000-03-01,2900,0.02
2000-03-01,3000,0.03
2000-03-01,3100,0.09
2000-03-01,3200,0.28
2000-03-01,3300,0.07
2000-03-01,3400,0.10
2000-03-01,3500,0.24
2000-03-01,3600,0.30
2000-03-01,3700,0.54
2000-03-01,3800,1.20
2000-03-01,3900,1.53
2000-03-01,4000,5.14
2000-03-01,4100,5.97
2000-03-01,4200,9.36
2000-03-01,4300,12.55
2000-03-01,4400,16.62
2000-03-01,4500,31.23
2000-03-01,4600,40.93
2000-03-01,4700,50.72
2000-03-01,4800,50.80
2000-03-01,4900,56.74
2000-03-01,5000,75.65
2000-03-01,5100,77.34
2000-03-01,5200,86.18
2000-03-01,5300,93.13
2000-03-01,5400,98.38
2000-03-01,5500,98.36
2000-03-01,5600,98.32
2000-03-01,5700,100.00
2000-03-01,5800,100.00
2000-03-01,5900,99.54
2000-04-01,100,0.00
2000-04-01,200,0.00
2000-04-01,300,0.00
2000-04-01,400,0.00
2000-04-01,500,0.00
2000-04-01,600,0.00
2000-04-01,700,0.00
2000-04-01,800,0.00
2000-04-01,900,0.00
2000-04-01,1000,0.00
2000-04-01,1100,0.00
2000-04-01,1200,0.00
2000-04-01,1300,0.00
2000-04-01,1400,0.00
2000-04-01,1500,0.00
2000-04-01,1600,0.00
2000-04-01,1700,0.00
2000-04-01,1800,0.00
2000-04-01,1900,0.00
2000-04-01,2000,0.00
2000-04-01,2100,0.00
2000-04-01,2200,0.00
2000-04-01,2300,0.01
2000-04-01,2400,0.01
2000-04-01,2500,0.04
2000-04-01,2600,0.05
2000-04-01,2700,0.15
2000-04-01,2800,0.34
2000-04-01,2900,0.64
2000-04-01,3000,1.21
2000-04-01,3100,2.93
2000-04-01,3200,5.33
2000-04-01,3300,8.53
2000-04-01,3400,12.03
2000-04-01,3500,17.69
2000-04-01,3600,21.54
2000-04-01,3700,25.78
2000-04-01,3800,30.38
2000-04-01,3900,33.73
2000-04-01,4000,37.98
2000-04-01,4100,40.35
2000-04-01,4200,44.29
2000-04-01,4300,47.04
2000-04-01,4400,50.75
2000-04-01,4500,58.34
2000-04-01,4600,64.92
2000-04-01,4700,71.56
2000-04-01,4800,69.34
2000-04-01,4900,69.77
2000-04-01,5000,80.92
2000-04-01,5100,79.78
2000-04-01,5200,87.98
2000-04-01,5300,91.01
2000-04-01,5400,93.25
2000-04-01,5500,95.62
2000-04-01,5600,97.44
2000-04-01,5700,100.00
2000-04-01,5800,100.00
2000-04-01,5900,95.96
2000-05-01,100,0.00
2000-05-01,200,0.00
2000-05-01,300,0.00
2000-05-01,400,0.00
2000-05-01,500,0.00
2000-05-01,600,0.00
2000-05-01,700,0.00
2000-05-01,800,0.00
2000-05-01,900,0.00
2000-05-01,1000,0.00
2000-05-01,1100,0.00
2000-05-01,1200,0.00
2000-05-01,1300,0.00
2000-05-01,1400,0.00
2000-05-01,1500,0.00
2000-05-01,1600,0.02
2000-05-01,1700,0.01
2000-05-01,1800,0.10
2000-05-01,1900,0.31
2000-05-01,2000,0.45
2000-05-01,2100,1.13
2000-05-01,2200,2.89
2000-05-01,2300,3.64
2000-05-01,2400,7.33
2000-05-01,2500,9.58
2000-05-01,2600,13.70
2000-05-01,2700,17.30
2000-05-01,2800,21.53
2000-05-01,2900,26.56
2000-05-01,3000,30.05
2000-05-01,3100,35.57
2000-05-01,3200,41.27
2000-05-01,3300,46.48
2000-05-01,3400,50.77
2000-05-01,3500,56.26
2000-05-01,3600,60.23
2000-05-01,3700,64.86
2000-05-01,3800,69.53
2000-05-01,3900,74.38
2000-05-01,4000,77.62
2000-05-01,4100,81.99
2000-05-01,4200,88.52
2000-05-01,4300,88.60
2000-05-01,4400,92.84
2000-05-01,4500,96.38
2000-05-01,4600,96.48
2000-05-01,4700,99.82
2000-05-01,4800,98.05
2000-05-01,4900,96.31
2000-05-01,5000,99.91
2000-05-01,5100,100.00
2000-05-01,5200,100.00
2000-05-01,5300,100.00
2000-05-01,5400,100.00
2000-05-01,5500,100.00
2000-05-01,5600,100.00
2000-05-01,5700,100.00
2000-05-01,5800,100.00
2000-05-01,5900,100.00
2000-06-01,100,0.01
2000-06-01,200,0.02
2000-06-01,300,0.01
2000-06-01,400,0.10
2000-06-01,500,0.02
2000-06-01,600,0.05
2000-06-01,700,0.05
2000-06-01,800,0.11
2000-06-01,900,0.10
2000-06-01,1000,0.05
2000-06-01,1100,0.09
2000-06-01,1200,0.13
2000-06-01,1300,0.32
2000-06-01,1400,0.92
2000-06-01,1500,2.51
2000-06-01,1600,5.79
2000-06-01,1700,11.21
2000-06-01,1800,15.64
2000-06-01,1900,19.96
2000-06-01,2000,21.73
2000-06-01,2100,24.59
2000-06-01,2200,30.46
2000-06-01,2300,33.15
2000-06-01,2400,35.05
2000-06-01,2500,37.15
2000-06-01,2600,38.89
2000-06-01,2700,42.36
2000-06-01,2800,46.62
2000-06-01,2900,53.38
2000-06-01,3000,57.08
2000-06-01,3100,65.55
2000-06-01,3200,71.68
2000-06-01,3300,79.97
2000-06-01,3400,84.67
2000-06-01,3500,88.56
2000-06-01,3600,91.50
2000-06-01,3700,93.20
2000-06-01,3800,95.95
2000-06-01,3900,95.99
2000-06-01,4000,98.29
2000-06-01,4100,98.57
2000-06-01,4200,98.87
2000-06-01,4300,98.36
2000-06-01,4400,99.19
2000-06-01,4500,99.34
2000-06-01,4600,97.46
2000-06-01,4700,100.00
2000-06-01,4800,98.95
2000-06-01,4900,100.00
2000-06-01,5000,99.06
2000-06-01,5100,100.00
2000-06-01,5200,100.00
2000-06-01,5300,99.54
2000-06-01,5400,100.00
2000-06-01,5500,100.00
2000-06-01,5600,99.43
2000-06-01,5700,100.00
2000-06-01,5800,100.00
2000-06-01,5900,100.00
2000-07-01,100,0.00
2000-07-01,200,0.00
2000-07-01,300,0.00
2000-07-01,400,0.00
2000-07-01,500,0.00
2000-07-01,600,0.00
2000-07-01,700,0.00
2000-07-01,800,0.17
2000-07-01,900,0.08
2000-07-01,1000,0.10
2000-07-01,1100,0.10
2000-07-01,1200,0.13
2000-07-01,1300,0.47
2000-07-01,1400,1.58
2000-07-01,1500,3.86
2000-07-01,1600,9.21
2000-07-01,1700,17.39
2000-07-01,1800,26.82
2000-07-01,1900,39.01
2000-07-01,2000,49.63
2000-07-01,2100,63.76
2000-07-01,2200,80.85
2000-07-01,2300,88.51
2000-07-01,2400,94.56
2000-07-01,2500,97.54
2000-07-01,2600,98.26
2000-07-01,2700,99.50
2000-07-01,2800,99.65
2000-07-01,2900,99.86
2000-07-01,3000,99.87
2000-07-01,3100,99.89
2000-07-01,3200,99.94
2000-07-01,3300,99.94
2000-07-01,3400,99.96
2000-07-01,3500,99.93
2000-07-01,3600,99.93
2000-07-01,3700,99.94
2000-07-01,3800,99.95
2000-07-01,3900,99.95
2000-07-01,4000,99.92
2000-07-01,4100,99.94
2000-07-01,4200,99.96
2000-07-01,4300,99.94
2000-07-01,4400,99.99
2000-07-01,4500,99.99
2000-07-01,4600,100.00
2000-07-01,4700,100.00
2000-07-01,4800,100.00
2000-07-01,4900,100.00
2000-07-01,5000,100.00
2000-07-01,5100,100.00
2000-07-01,5200,100.00
2000-07-01,5300,100.00
2000-07-01,5400,100.00
2000-07-01,5500,100.00
2000-07-01,5600,100.00
2000-07-01,5700,100.00
2000-07-01,5800,100.00
2000-07-01,5900,100.00
2000-08-01,100,0.00
2000-08-01,200,0.00
2000-08-01,300,0.00
2000-08-01,400,0.00
2000-08-01,500,0.00
2000-08-01,600,0.00
2000-08-01,700,0.00
2000-08-01,800,0.00
2000-08-01,900,0.00
2000-08-01,1000,0.00
2000-08-01,1100,0.00
2000-08-01,1200,0.00
2000-08-01,1300,0.00
2000-08-01,1400,0.00
2000-08-01,1500,0.02
2000-08-01,1600,0.14
2000-08-01,1700,0.43
2000-08-01,1800,1.48
2000-08-01,1900,3.32
2000-08-01,2000,5.50
2000-08-01,2100,14.38
2000-08-01,2200,29.80
2000-08-01,2300,41.26
2000-08-01,2400,53.50
2000-08-01,2500,65.97
2000-08-01,2600,74.30
2000-08-01,2700,85.68
2000-08-01,2800,90.50
2000-08-01,2900,94.60
2000-08-01,3000,96.95
2000-08-01,3100,97.64
2000-08-01,3200,98.53
2000-08-01,3300,99.28
2000-08-01,3400,99.77
2000-08-01,3500,99.75
2000-08-01,3600,99.95
2000-08-01,3700,99.94
2000-08-01,3800,100.00
2000-08-01,3900,100.00
2000-08-01,4000,99.99
2000-08-01,4100,100.00
2000-08-01,4200,99.97
2000-08-01,4300,100.00
2000-08-01,4400,99.88
2000-08-01,4500,99.66
2000-08-01,4600,99.87
2000-08-01,4700,96.96
2000-08-01,4800,98.86
2000-08-01,4900,97.49
2000-08-01,5000,99.52
2000-08-01,5100,100.00
2000-08-01,5200,100.00
2000-08-01,5300,100.00
2000-08-01,5400,100.00
2000-08-01,5500,100.00
2000-08-01,5600,100.00
2000-08-01,5700,100.00
2000-08-01,5800,100.00
2000-08-01,5900,100.00
2000-09-01,100,0.00
2000-09-01,200,0.00
2000-09-01,300,0.00
2000-09-01,400,0.00
2000-09-01,500,0.00
2000-09-01,600,0.00
2000-09-01,700,0.00
2000-09-01,800,0.00
2000-09-01,900,0.00
2000-09-01,1000,0.00
2000-09-01,1100,0.01
2000-09-01,1200,0.02
2000-09-01,1300,0.06
2000-09-01,1400,0.16
2000-09-01,1500,0.37
2000-09-01,1600,1.06
2000-09-01,1700,2.47
2000-09-01,1800,4.77
2000-09-01,1900,8.76
2000-09-01,2000,11.12
2000-09-01,2100,18.31
2000-09-01,2200,28.46
2000-09-01,2300,37.27
2000-09-01,2400,49.65
2000-09-01,2500,62.05
2000-09-01,2600,71.74
2000-09-01,2700,82.93
2000-09-01,2800,87.83
2000-09-01,2900,93.86
2000-09-01,3000,96.07
2000-09-01,3100,97.64
2000-09-01,3200,98.82
2000-09-01,3300,99.43
2000-09-01,3400,99.73
2000-09-01,3500,99.89
2000-09-01,3600,99.97
2000-09-01,3700,100.00
2000-09-01,3800,100.00
2000-09-01,3900,99.99
2000-09-01,4000,99.99
2000-09-01,4100,100.00
2000-09-01,4200,99.95
2000-09-01,4300,99.99
2000-09-01,4400,99.98
2000-09-01,4500,99.98
2000-09-01,4600,99.87
2000-09-01,4700,100.00
2000-09-01,4800,100.00
2000-09-01,4900,100.00
2000-09-01,5000,100.00
2000-09-01,5100,100.00
2000-09-01,5200,100.00
2000-09-01,5300,100.00
2000-09-01,5400,100.00
2000-09-01,5500,100.00
2000-09-01,5600,100.00
2000-09-01,5700,100.00
2000-09-01,5800,100.00
2000-09-01,5900,100.00
2000-10-01,100,0.00
2000-10-01,200,0.00
2000-10-01,300,0.00
2000-10-01,400,0.00
2000-10-01,500,0.00
2000-10-01,600,0.00
2000-10-01,700,0.00
2000-10-01,800,0.00
2000-10-01,900,0.00
2000-10-01,1000,0.00
2000-10-01,1100,0.00
2000-10-01,1200,0.00
2000-10-01,1300,0.00
2000-10-01,1400,0.00
2000-10-01,1500,0.00
2000-10-01,1600,0.00
2000-10-01,1700,0.01
2000-10-01,1800,0.18
2000-10-01,1900,0.24
2000-10-01,2000,0.16
2000-10-01,2100,0.98
2000-10-01,2200,2.60
2000-10-01,2300,5.56
2000-10-01,2400,11.82
2000-10-01,2500,18.86
2000-10-01,2600,26.11
2000-10-01,2700,41.27
2000-10-01,2800,52.61
2000-10-01,2900,65.84
2000-10-01,3000,73.57
2000-10-01,3100,83.05
2000-10-01,3200,89.71
2000-10-01,3300,93.67
2000-10-01,3400,95.49
2000-10-01,3500,97.48
2000-10-01,3600,98.57
2000-10-01,3700,99.24
2000-10-01,3800,99.48
2000-10-01,3900,99.46
2000-10-01,4000,99.77
2000-10-01,4100,99.84
2000-10-01,4200,99.62
2000-10-01,4300,99.88
2000-10-01,4400,99.84
2000-10-01,4500,99.59
2000-10-01,4600,99.94
2000-10-01,4700,99.74
2000-10-01,4800,99.69
2000-10-01,4900,99.25
2000-10-01,5000,99.98
2000-10-01,5100,98.49
2000-10-01,5200,98.83
2000-10-01,5300,100.00
2000-10-01,5400,100.00
2000-10-01,5500,100.00
2000-10-01,5600,100.00
2000-10-01,5700,100.00
2000-10-01,5800,100.00
2000-10-01,5900,100.00
2000-11-01,100,0.00
2000-11-01,200,0.00
2000-11-01,300,0.00
2000-11-01,400,0.00
2000-11-01,500,0.00
2000-11-01,600,0.00
2000-11-01,700,0.00
2000-11-01,800,0.00
2000-11-01,900,0.00
2000-11-01,1000,0.00
2000-11-01,1100,0.00
2000-11-01,1200,0.00
2000-11-01,1300,0.00
2000-11-01,1400,0.00
2000-11-01,1500,0.00
2000-11-01,1600,0.00
2000-11-01,1700,0.00
2000-11-01,1800,0.00
2000-11-01,1900,0.01
2000-11-01,2000,0.01
2000-11-01,2100,0.02
2000-11-01,2200,0.23
2000-11-01,2300,0.41
2000-11-01,2400,0.95
2000-11-01,2500,2.15
2000-11-01,2600,3.10
2000-11-01,2700,6.33
2000-11-01,2800,10.57
2000-11-01,2900,19.53
2000-11-01,3000,25.00
2000-11-01,3100,36.96
2000-11-01,3200,48.93
2000-11-01,3300,63.26
2000-11-01,3400,70.83
2000-11-01,3500,79.05
2000-11-01,3600,85.58
2000-11-01,3700,90.28
2000-11-01,3800,94.42
2000-11-01,3900,95.64
2000-11-01,4000,97.95
2000-11-01,4100,98.96
2000-11-01,4200,98.78
2000-11-01,4300,99.16
2000-11-01,4400,99.42
2000-11-01,4500,99.59
2000-11-01,4600,99.47
2000-11-01,4700,99.99
2000-11-01,4800,99.19
2000-11-01,4900,99.56
2000-11-01,5000,99.98
2000-11-01,5100,100.00
2000-11-01,5200,100.00
2000-11-01,5300,100.00
2000-11-01,5400,100.00
2000-11-01,5500,100.00
2000-11-01,5600,100.00
2000-11-01,5700,100.00
2000-11-01,5800,100.00
2000-11-01,5900,100.00
2000-12-01,100,0.00
2000-12-01,200,0.00
2000-12-01,300,0.00
2000-12-01,400,0.00
2000-12-01,500,0.00
2000-12-01,600,0.00
2000-12-01,700,0.00
2000-12-01,800,0.00
2000-12-01,900,0.00
2000-12-01,1000,0.00
2000-12-01,1100,0.00
2000-12-01,1200,0.00
2000-12-01,1300,0.00
2000-12-01,1400,0.00
2000-12-01,1500,0.00
2000-12-01,1600,0.00
2000-12-01,1700,0.00
2000-12-01,1800,0.00
2000-12-01,1900,0.00
2000-12-01,2000,0.00
2000-12-01,2100,0.00
2000-12-01,2200,0.04
2000-12-01,2300,0.05
2000-12-01,2400,0.13
2000-12-01,2500,0.15
2000-12-01,2600,0.24
2000-12-01,2700,0.71
2000-12-01,2800,1.41
2000-12-01,2900,2.18
2000-12-01,3000,3.84
2000-12-01,3100,7.44
2000-12-01,3200,9.94
2000-12-01,3300,16.35
2000-12-01,3400,21.50
2000-12-01,3500,30.89
2000-12-01,3600,36.53
2000-12-01,3700,44.89
2000-12-01,3800,55.65
2000-12-01,3900,62.64
2000-12-01,4000,69.13
2000-12-01,4100,76.27
2000-12-01,4200,81.90
2000-12-01,4300,83.51
2000-12-01,4400,87.39
2000-12-01,4500,94.39
2000-12-01,4600,92.13
2000-12-01,4700,96.68
2000-12-01,4800,94.22
2000-12-01,4900,90.49
2000-12-01,5000,95.11
2000-12-01,5100,96.78
2000-12-01,5200,98.75
2000-12-01,5300,98.54
2000-12-01,5400,99.39
2000-12-01,5500,98.88
2000-12-01,5600,99.96
2000-12-01,5700,100.00
2000-12-01,5800,99.08
2000-12-01,5900,97.96
2001-01-01,100,0.00
2001-01-01,200,0.00
2001-01-01,300,0.00
2001-01-01,400,0.00
2001-01-01,500,0.00
2001-01-01,600,0.00
2001-01-01,700,0.00
2001-01-01,800,0.00
2001-01-01,900,0.00
2001-01-01,1000,0.00
2001-01-01,1100,0.00
2001-01-01,1200,0.00
2001-01-01,1300,0.00
2001-01-01,1400,0.00
2001-01-01,1500,0.00
2001-01-01,1600,0.00
2001-01-01,1700,0.00
2001-01-01,1800,0.00
2001-01-01,1900,0.00
2001-01-01,2000,0.00
2001-01-01,2100,0.00
2001-01-01,2200,0.00
2001-01-01,2300,0.00
2001-01-01,2400,0.00
2001-01-01,2500,0.00
2001-01-01,2600,0.03
2001-01-01,2700,0.07
2001-01-01,2800,0.11
2001-01-01,2900,0.09
2001-01-01,3000,0.16
2001-01-01,3100,0.40
2001-01-01,3200,0.59
2001-01-01,3300,1.13
2001-01-01,3400,1.91
2001-01-01,3500,3.89
2001-01-01,3600,6.67
2001-01-01,3700,9.93
2001-01-01,3800,13.83
2001-01-01,3900,19.46
2001-01-01,4000,23.68
2001-01-01,4100,29.08
2001-01-01,4200,39.38
2001-01-01,4300,41.46
2001-01-01,4400,44.04
2001-01-01,4500,63.35
2001-01-01,4600,65.68
2001-01-01,4700,80.92
2001-01-01,4800,71.77
2001-01-01,4900,70.87
2001-01-01,5000,81.76
2001-01-01,5100,78.45
2001-01-01,5200,91.40
2001-01-01,5300,95.29
2001-01-01,5400,92.37
2001-01-01,5500,99.50
2001-01-01,5600,100.00
2001-01-01,5700,100.00
2001-01-01,5800,100.00
2001-01-01,5900,100.00
2001-02-01,100,0.00
2001-02-01,200,0.00
2001-02-01,300,0.00
2001-02-01,400,0.00
2001-02-01,500,0.00
2001-02-01,600,0.00
2001-02-01,700,0.00
2001-02-01,800,0.00
2001-02-01,900,0.00
2001-02-01,1000,0.00
2001-02-01,1100,0.00
2001-02-01,1200,0.00
2001-02-01,1300,0.00
2001-02-01,1400,0.00
2001-02-01,1500,0.00
2001-02-01,1600,0.00
2001-02-01,1700,0.00
2001-02-01,1800,0.00
2001-02-01,1900,0.00
2001-02-01,2000,0.00
2001-02-01,2100,0.00
2001-02-01,2200,0.00
2001-02-01,2300,0.00
2001-02-01,2400,0.00
2001-02-01,2500,0.00
2001-02-01,2600,0.00
2001-02-01,2700,0.01
2001-02-01,2800,0.02
2001-02-01,2900,0.03
2001-02-01,3000,0.03
2001-02-01,3100,0.17
2001-02-01,3200,0.37
2001-02-01,3300,0.24
2001-02-01,3400,0.21
2001-02-01,3500,0.62
2001-02-01,3600,0.97
2001-02-01,3700,1.57
2001-02-01,3800,2.46
2001-02-01,3900,4.43
2001-02-01,4000,8.43
2001-02-01,4100,10.96
2001-02-01,4200,16.90
2001-02-01,4300,17.44
2001-02-01,4400,22.33
2001-02-01,4500,36.87
2001-02-01,4600,44.05
2001-02-01,4700,59.35
2001-02-01,4800,49.37
2001-02-01,4900,54.87
2001-02-01,5000,67.62
2001-02-01,5100,64.72
2001-02-01,5200,83.84
2001-02-01,5300,88.14
2001-02-01,5400,90.06
2001-02-01,5500,98.37
2001-02-01,5600,99.45
2001-02-01,5700,98.01
2001-02-01,5800,100.00
2001-02-01,5900,99.26
2001-03-01,100,0.00
2001-03-01,200,0.00
2001-03-01,300,0.00
2001-03-01,400,0.00
2001-03-01,500,0.00
2001-03-01,600,0.00
2001-03-01,700,0.00
2001-03-01,800,0.00
2001-03-01,900,0.00
2001-03-01,1000,0.00
2001-03-01,1100,0.00
2001-03-01,1200,0.00
2001-03-01,1300,0.00
2001-03-01,1400,0.00
2001-03-01,1500,0.00
2001-03-01,1600,0.00
2001-03-01,1700,0.00
2001-03-01,1800,0.00
2001-03-01,1900,0.00
2001-03-01,2000,0.00
2001-03-01,2100,0.00
2001-03-01,2200,0.01
2001-03-01,2300,0.07
2001-03-01,2400,0.19
2001-03-01,2500,0.28
2001-03-01,2600,0.45
2001-03-01,2700,0.75
2001-03-01,2800,0.83
2001-03-01,2900,1.16
2001-03-01,3000,1.46
2001-03-01,3100,2.02
2001-03-01,3200,2.75
2001-03-01,3300,3.55
2001-03-01,3400,3.98
2001-03-01,3500,5.25
2001-03-01,3600,6.47
2001-03-01,3700,7.50
2001-03-01,3800,9.83
2001-03-01,3900,12.13
2001-03-01,4000,16.51
2001-03-01,4100,17.57
2001-03-01,4200,22.43
2001-03-01,4300,22.81
2001-03-01,4400,27.85
2001-03-01,4500,40.18
2001-03-01,4600,47.47
2001-03-01,4700,56.96
2001-03-01,4800,49.77
2001-03-01,4900,56.92
2001-03-01,5000,66.55
2001-03-01,5100,64.57
2001-03-01,5200,82.79
2001-03-01,5300,86.13
2001-03-01,5400,89.01
2001-03-01,5500,99.41
2001-03-01,5600,99.16
2001-03-01,5700,100.00
2001-03-01,5800,100.00
2001-03-01,5900,100.00
2001-04-01,100,0.00
2001-04-01,200,0.00
2001-04-01,300,0.00
2001-04-01,400,0.00
2001-04-01,500,0.00
2001-04-01,600,0.00
2001-04-01,700,0.00
2001-04-01,800,0.00
2001-04-01,900,0.00
2001-04-01,1000,0.00
2001-04-01,1100,0.00
2001-04-01,1200,0.00
2001-04-01,1300,0.00
2001-04-01,1400,0.00
2001-04-01,1500,0.02
2001-04-01,1600,0.01
2001-04-01,1700,0.02
2001-04-01,1800,0.07
2001-04-01,1900,0.14
2001-04-01,2000,0.24
2001-04-01,2100,0.35
2001-04-01,2200,0.72
2001-04-01,2300,1.05
2001-04-01,2400,1.40
2001-04-01,2500,1.85
2001-04-01,2600,1.94
2001-04-01,2700,3.12
2001-04-01,2800,4.74
2001-04-01,2900,6.41
2001-04-01,3000,7.94
2001-04-01,3100,10.82
2001-04-01,3200,13.81
2001-04-01,3300,16.72
2001-04-01,3400,18.55
2001-04-01,3500,21.16
2001-04-01,3600,23.27
2001-04-01,3700,25.23
2001-04-01,3800,28.04
2001-04-01,3900,32.34
2001-04-01,4000,36.66
2001-04-01,4100,39.08
2001-04-01,4200,44.66
2001-04-01,4300,47.18
2001-04-01,4400,46.30
2001-04-01,4500,62.68
2001-04-01,4600,67.84
2001-04-01,4700,77.99
2001-04-01,4800,74.05
2001-04-01,4900,77.07
2001-04-01,5000,85.91
2001-04-01,5100,90.27
2001-04-01,5200,94.52
2001-04-01,5300,97.29
2001-04-01,5400,99.06
2001-04-01,5500,98.99
2001-04-01,5600,100.00
2001-04-01,5700,100.00
2001-04-01,5800,100.00
2001-04-01,5900,100.00
2001-05-01,100,0.00
2001-05-01,200,0.00
2001-05-01,300,0.00
2001-05-01,400,0.00
2001-05-01,500,0.00
2001-05-01,600,0.00
2001-05-01,700,0.00
2001-05-01,800,0.00
2001-05-01,900,0.00
2001-05-01,1000,0.00
2001-05-01,1100,0.00
2001-05-01,1200,0.01
2001-05-01,1300,0.02
2001-05-01,1400,0.10
2001-05-01,1500,0.21
2001-05-01,1600,0.38
2001-05-01,1700,0.91
2001-05-01,1800,1.66
2001-05-01,1900,2.13
2001-05-01,2000,2.30
2001-05-01,2100,3.79
2001-05-01,2200,5.75
2001-05-01,2300,7.90
2001-05-01,2400,11.70
2001-05-01,2500,15.59
2001-05-01,2600,18.42
2001-05-01,2700,22.90
2001-05-01,2800,27.34
2001-05-01,2900,32.42
2001-05-01,3000,37.10
2001-05-01,3100,44.38
2001-05-01,3200,52.29
2001-05-01,3300,62.85
2001-05-01,3400,68.39
2001-05-01,3500,75.06
2001-05-01,3600,79.10
2001-05-01,3700,83.33
2001-05-01,3800,88.61
2001-05-01,3900,89.52
2001-05-01,4000,93.83
2001-05-01,4100,94.88
2001-05-01,4200,97.39
2001-05-01,4300,97.06
2001-05-01,4400,98.19
2001-05-01,4500,98.39
2001-05-01,4600,97.96
2001-05-01,4700,99.46
2001-05-01,4800,94.76
2001-05-01,4900,98.42
2001-05-01,5000,97.57
2001-05-01,5100,98.66
2001-05-01,5200,100.00
2001-05-01,5300,98.07
2001-05-01,5400,99.82
2001-05-01,5500,98.06
2001-05-01,5600,96.16
2001-05-01,5700,100.00
2001-05-01,5800,99.93
2001-05-01,5900,94.76
2001-06-01,100,0.00
2001-06-01,200,0.00
2001-06-01,300,0.00
2001-06-01,400,0.00
2001-06-01,500,0.00
2001-06-01,600,0.00
2001-06-01,700,0.00
2001-06-01,800,0.00
2001-06-01,900,0.00
2001-06-01,1000,0.00
2001-06-01,1100,0.00
2001-06-01,1200,0.00
2001-06-01,1300,0.00
2001-06-01,1400,0.00
2001-06-01,1500,0.00
2001-06-01,1600,0.00
2001-06-01,1700,0.00
2001-06-01,1800,0.00
2001-06-01,1900,0.02
2001-06-01,2000,0.02
2001-06-01,2100,0.04
2001-06-01,2200,0.42
2001-06-01,2300,0.51
2001-06-01,2400,1.46
2001-06-01,2500,2.44
2001-06-01,2600,4.00
2001-06-01,2700,7.41
2001-06-01,2800,11.90
2001-06-01,2900,20.49
2001-06-01,3000,24.92
2001-06-01,3100,37.60
2001-06-01,3200,48.48
2001-06-01,3300,61.42
2001-06-01,3400,67.81
2001-06-01,3500,76.78
2001-06-01,3600,81.76
2001-06-01,3700,83.81
2001-06-01,3800,87.36
2001-06-01,3900,88.37
2001-06-01,4000,93.84
2001-06-01,4100,94.14
2001-06-01,4200,96.18
2001-06-01,4300,94.74
2001-06-01,4400,96.01
2001-06-01,4500,97.51
2001-06-01,4600,95.89
2001-06-01,4700,99.78
2001-06-01,4800,96.73
2001-06-01,4900,99.90
2001-06-01,5000,94.85
2001-06-01,5100,97.07
2001-06-01,5200,90.82
2001-06-01,5300,99.31
2001-06-01,5400,81.11
2001-06-01,5500,83.79
2001-06-01,5600,77.07
2001-06-01,5700,49.73
2001-06-01,5800,62.39
2001-06-01,5900,100.00
2001-07-01,100,0.64
2001-07-01,200,0.07
2001-07-01,300,0.01
2001-07-01,400,0.02
2001-07-01,500,0.00
2001-07-01,600,0.00
2001-07-01,700,0.00
